Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
10/22/2024,Indiranagar,100 Feet Road,31032,41.28871254,1.5,100,100,0,112.064,73.11509244,81.82574473,93.43136327,114,Clear,No
10/23/2024,Indiranagar,CMH Road,46471,37.94843563,1.5,100,100,3,142.942,36.02945119,88.96305687,74.99917658,102,Fog,No
10/24/2024,Whitefield,Marathahalli Bridge,11712,46.02382198,1.227345104,30.10931448,58.65750412,0,73.424,47.42667284,76.9013342,64.21129253,222,Rain,No
10/25/2024,Koramangala,Sarjapur Road,44329,34.80484561,1.5,100,100,2,138.658,32.92334707,77.7625895,72.7592689,109,Clear,No
10/26/2024,M.G. Road,Trinity Circle,24592,37.57720314,1.17229679,90.53623775,100,1,99.184,36.88105208,84.93035903,72.00165765,97,Clear,Yes
10/27/2024,M.G. Road,Anil Kumble Circle,25467,28.36110494,1.5,90.34867081,100,3,100.934,37.94674188,76.03573273,70.26758068,85,Clear,No
10/28/2024,Jayanagar,Jayanagar 4th Block,9720,40.92339421,1.135776882,24.87383664,50.05693868,1,69.44,29.56997038,98.87388217,58.93881438,200,Overcast,No
10/29/2024,Hebbal,Hebbal Flyover,31286,32.17192735,1.5,100,100,1,112.572,40.44551303,85.25996427,69.27015593,96,Overcast,No
10/30/2024,Indiranagar,100 Feet Road,54821,43.44905923,1.5,100,100,0,159.642,25.41728583,86.62136001,94.75728684,105,Clear,No
10/31/2024,Indiranagar,CMH Road,37256,32.94642776,1.5,100,100,1,124.512,71.22056615,62.0042812,75.61576556,99,Clear,No
11-01-2024,Koramangala,Sony World Junction,27328,53.47660003,1.5,98.80531523,100,1,104.656,71.58566452,77.78669883,96.57888265,100,Clear,No
11-02-2024,Koramangala,Sarjapur Road,28891,24.86266846,1.5,100,100,1,107.782,51.37691595,79.27564925,98.89789735,112,Fog,No
11-03-2024,Electronic City,Silk Board Junction,13485,35.69688429,1.196036276,49.97140958,67.57795438,0,76.97,61.47573548,93.32917056,95.1765613,203,Fog,No
11-04-2024,M.G. Road,Trinity Circle,12707,25.10965804,1.399159141,40.97653351,65.79742589,1,75.414,14.0955006,81.84027006,85.01527962,221,Rain,No
11-05-2024,M.G. Road,Anil Kumble Circle,12955,43.34421027,1.29832042,36.63844121,65.83352968,0,75.91,65.78948368,91.93584596,88.77072575,201,Overcast,No
11-06-2024,Jayanagar,Jayanagar 4th Block,20396,56.21076368,1.261003997,66.298696,97.98171007,1,90.792,38.48805364,83.55299573,59.63952179,87,Clear,No
11-07-2024,Hebbal,Ballari Road,30896,46.86215734,1.5,95.90997374,100,2,111.792,47.44151708,87.3868651,72.43703754,99,Clear,Yes
11-08-2024,Yeshwanthpur,Yeshwanthpur Circle,19755,67.74988414,1.049953325,59.25995044,100,1,89.51,56.49525806,83.90728512,60.14629429,98,Clear,Yes
11-09-2024,Indiranagar,100 Feet Road,25391,36.91442047,1.5,76.55688691,100,3,100.782,14.45643333,62.63350969,52.13723033,97,Clear,No
11-10-2024,Indiranagar,CMH Road,27268,43.89002116,1.5,90.22560579,100,3,104.536,42.49868317,63.04873574,77.65816398,95,Clear,Yes
11-11-2024,Whitefield,Marathahalli Bridge,12485,48.11039065,1.197430975,40.34929308,60.11551055,1,74.97,13.71509475,90.70701732,83.29650156,200,Clear,No
11-12-2024,Whitefield,ITPL Main Road,29774,37.86015808,1.5,100,100,2,109.548,41.73474765,95.58385853,84.81806335,115,Windy,No
11/13/2024,Koramangala,Sarjapur Road,15281,45.46085014,1.167042099,45.17753391,76.62041449,1,80.562,60.03385509,99.00458028,94.84815609,94,Clear,No
11/14/2024,Electronic City,Hosur Road,20626,41.89603515,1.370776249,59.24195952,100,1,91.252,37.26693259,80.7407253,66.2312362,104,Rain,No
11/15/2024,Electronic City,Silk Board Junction,12915,63.10534841,1.028914493,50.91685906,65.68930807,0,75.83,45.76514036,79.89017264,53.02009344,204,Fog,No
11/16/2024,M.G. Road,Anil Kumble Circle,51898,27.14588007,1.5,100,100,2,153.796,52.58580135,79.65912938,59.80146009,94,Clear,No
11/17/2024,Jayanagar,South End Circle,25959,34.61348231,1.5,95.29843704,100,2,101.918,32.73550096,97.28183345,83.92649227,111,Clear,No
11/18/2024,Hebbal,Hebbal Flyover,15140,47.35787064,1.063830893,58.23769432,80.60723911,0,80.28,64.22737379,94.36153478,85.0491003,76,Clear,Yes
11/19/2024,Hebbal,Ballari Road,16492,47.31071074,1.318414862,45.13438577,85.88527051,2,82.984,75.34936181,68.36285141,99.72827841,109,Clear,No
11/20/2024,Indiranagar,100 Feet Road,11109,25.51621493,1.104251719,30.48254541,51.9342748,0,72.218,44.54091904,62.51905761,97.32290473,212,Clear,No
11/21/2024,Indiranagar,CMH Road,49897,50.51122589,1.5,100,100,0,149.794,58.31633334,63.93245841,55.771682,107,Rain,No
11/22/2024,Whitefield,Marathahalli Bridge,12337,38.04897338,1.282624326,48.5281665,64.53273203,0,74.674,17.17094814,88.39069136,68.14143624,176,Clear,No
11/23/2024,Koramangala,Sarjapur Road,33182,40.42774674,1.5,100,100,4,116.364,62.79413061,69.55100033,86.88055809,109,Fog,No
11/24/2024,Electronic City,Silk Board Junction,6356,45.56167256,1.329180128,19.90345945,32.14620903,0,62.712,21.41461072,79.28324633,73.17507831,201,Rain,No
11/25/2024,M.G. Road,Trinity Circle,53732,38.13238249,1.5,100,100,1,157.464,58.26424094,96.11906894,58.18529091,83,Clear,No
11/26/2024,M.G. Road,Anil Kumble Circle,26419,48.23824613,1.5,95.44332149,100,1,102.838,27.04543825,63.60031762,72.10415086,114,Overcast,No
11/27/2024,Jayanagar,Jayanagar 4th Block,41555,31.44453329,1.5,100,100,2,133.11,44.48649581,96.04153991,93.85193145,77,Clear,No
11/28/2024,Hebbal,Hebbal Flyover,19539,65.97543915,1.295428415,74.35415802,93.86046688,2,89.078,12.30039081,65.43629529,65.98886445,95,Fog,No
11/29/2024,Yeshwanthpur,Yeshwanthpur Circle,11690,33.01073929,1.269185669,39.58282523,57.30424178,0,73.38,11.54974141,68.7533871,55.3735702,213,Fog,No
11/30/2024,Yeshwanthpur,Tumkur Road,22095,49.44874917,1.35787247,64.55516628,100,1,94.19,30.24901856,62.48099501,92.90390361,94,Clear,No
12-01-2024,Indiranagar,100 Feet Road,30608,52.47059145,1.5,100,100,1,111.216,73.90172217,86.7581231,71.89930108,102,Fog,No
12-02-2024,Indiranagar,CMH Road,21812,63.12356293,1.237839382,71.10638264,100,3,93.624,21.56665231,76.58750839,89.31469644,97,Clear,No
12-03-2024,Whitefield,ITPL Main Road,21994,89.79084251,1.282760361,78.20834719,100,3,93.988,51.80488859,97.88991507,59.64468718,116,Clear,No
12-04-2024,Koramangala,Sony World Junction,28866,55.72598541,1.5,100,100,3,107.732,33.16832486,78.48338418,53.90607154,96,Windy,No
12-05-2024,Koramangala,Sarjapur Road,46737,25.67963134,1.5,100,100,2,143.474,68.23092865,72.41320029,53.15526124,82,Clear,No
12-06-2024,M.G. Road,Trinity Circle,42214,48.25820717,1.5,100,100,1,134.428,71.87947851,63.11575062,52.79441341,92,Clear,No
12-07-2024,M.G. Road,Anil Kumble Circle,36517,24.5607902,1.5,100,100,3,123.034,41.79874202,92.28531315,72.81498209,82,Clear,No
12-08-2024,Jayanagar,Jayanagar 4th Block,38512,37.58401716,1.5,100,100,1,127.024,25.60432032,88.3437323,52.02228641,78,Rain,No
12-09-2024,Jayanagar,South End Circle,32150,35.82029929,1.5,100,100,0,114.3,37.39459371,79.50064179,57.323538,113,Fog,No
12-10-2024,Hebbal,Ballari Road,22015,40.32453452,1.146557067,78.47576899,100,4,94.03,67.21059831,86.06343609,71.19747536,91,Clear,No
12-11-2024,Yeshwanthpur,Tumkur Road,24946,54.40456578,1.005722996,75.5165861,100,2,99.892,65.5005491,97.5094988,88.95686284,103,Clear,No
12-12-2024,Indiranagar,100 Feet Road,23214,56.07272972,1.329659762,74.0463563,100,1,96.428,76.37449433,82.94423144,75.39100073,111,Clear,No
12/13/2024,Indiranagar,CMH Road,20585,56.32287375,1.185690066,65.17825102,100,1,91.17,79.81411845,91.47516791,63.68331271,93,Overcast,Yes
12/14/2024,Whitefield,Marathahalli Bridge,27025,41.3695254,1.5,84.4662327,100,2,104.05,68.4217017,90.84029754,90.69580533,100,Clear,No
12/15/2024,Koramangala,Sony World Junction,63898,21.99066569,1.5,100,100,2,177.796,47.63414736,93.32763218,66.17736791,92,Overcast,No
12/16/2024,Koramangala,Sarjapur Road,42815,38.90721376,1.5,100,100,3,135.63,30.00382302,64.89643227,87.95595478,103,Clear,No
12/17/2024,M.G. Road,Anil Kumble Circle,39165,29.97609252,1.5,100,100,1,128.33,14.40845356,94.9336523,78.42860766,97,Overcast,No
12/18/2024,Jayanagar,Jayanagar 4th Block,19347,29.82050885,1.37198543,71.62387607,96.33880875,2,88.694,78.83905807,72.15550272,66.18621155,100,Clear,No
12/19/2024,Jayanagar,South End Circle,21190,27.56668598,1.222715791,72.26714503,100,3,92.38,30.65882308,74.44550068,81.13466213,102,Clear,No
12/20/2024,Hebbal,Hebbal Flyover,18010,43.33902237,1.166736264,66.81036502,91.28071033,1,86.02,76.10783865,88.37048375,71.08994096,98,Clear,No
12/21/2024,Hebbal,Ballari Road,21454,60.07567454,1.200537152,73.99375213,100,4,92.908,66.58816099,83.80468523,77.39572218,118,Clear,Yes
12/22/2024,Yeshwanthpur,Yeshwanthpur Circle,6823,52.96935926,1.18742455,29.65107229,35.2074631,1,63.646,68.37358617,66.63319904,52.65747961,186,Clear,No
12/23/2024,Yeshwanthpur,Tumkur Road,23470,45.17219583,1.343827036,87.60840218,100,3,96.94,48.06172693,75.44271734,72.12686079,101,Clear,Yes
12/24/2024,Indiranagar,CMH Road,23912,54.87320712,1.054254881,77.39127743,100,1,97.824,40.67592462,92.26544487,79.29845893,103,Clear,No
12/25/2024,Whitefield,Marathahalli Bridge,37008,34.3942306,1.5,100,100,3,124.016,15.9143073,62.74011852,79.77521076,97,Rain,No
12/26/2024,Whitefield,ITPL Main Road,23928,37.58428741,1.170527867,84.01088531,100,1,97.856,27.57043251,67.15801761,82.86065998,103,Clear,No
12/27/2024,Koramangala,Sarjapur Road,29023,38.58920509,1.5,100,100,0,108.046,78.38030282,99.42049162,96.83597397,100,Clear,No
12/28/2024,Electronic City,Hosur Road,16367,47.07882429,1.133367201,44.91256447,84.32995505,1,82.734,77.53162917,60.90486229,79.49803232,109,Clear,No
12/29/2024,M.G. Road,Trinity Circle,39235,29.22779044,1.5,100,100,2,128.47,19.30665895,65.58840763,52.27627499,101,Rain,No
12/30/2024,M.G. Road,Anil Kumble Circle,23182,34.52815645,1.284843573,70.50614005,100,5,96.364,60.28746812,92.96416495,61.23658221,95,Clear,No
12/31/2024,Jayanagar,Jayanagar 4th Block,18097,56.41896537,1.2141796,67.5393574,90.39026737,1,86.194,22.50421992,76.17504803,74.74195339,112,Windy,No
01-01-2025,Jayanagar,South End Circle,28386,45.46879032,1.5,91.90389403,100,3,106.772,30.56227611,99.13360931,71.86815314,99,Overcast,No
01-02-2025,Hebbal,Ballari Road,10566,54.66883417,1.337803967,37.23092478,49.17369614,0,71.132,77.99064384,74.04551254,93.39139569,178,Clear,Yes
01-03-2025,Yeshwanthpur,Yeshwanthpur Circle,15848,60.02697866,1.257992905,50.31432236,76.32267821,1,81.696,19.70210487,79.47317712,62.4357841,89,Clear,No
01-04-2025,Yeshwanthpur,Tumkur Road,36833,27.86767989,1.5,100,100,2,123.666,69.35654023,66.04400637,68.35645447,87,Clear,No
01-05-2025,Indiranagar,100 Feet Road,30798,38.36722982,1.5,100,100,3,111.596,76.31369585,93.80449652,99.12939058,106,Clear,No
01-06-2025,Koramangala,Sony World Junction,45636,38.35696582,1.5,100,100,3,141.272,27.87781619,77.42479251,75.81579944,84,Clear,No
01-07-2025,M.G. Road,Trinity Circle,53459,40.38740926,1.5,100,100,3,156.918,41.4396976,73.39501105,76.68507486,99,Clear,No
01-08-2025,Jayanagar,Jayanagar 4th Block,27373,38.95144333,1.5,100,100,1,104.746,42.95595905,95.81446171,77.99702195,94,Clear,No
01-09-2025,Jayanagar,South End Circle,37157,46.41830928,1.5,100,100,2,124.314,26.48127779,97.25518877,91.07778502,104,Clear,No
01-10-2025,Hebbal,Ballari Road,47146,31.08950274,1.5,100,100,0,144.292,21.83502618,90.18388794,84.4446554,87,Fog,No
01-11-2025,Yeshwanthpur,Tumkur Road,16369,54.67429419,1.288373019,60.21064924,86.18398971,0,82.738,58.02117152,84.10465108,76.26030347,114,Clear,No
01-12-2025,Indiranagar,100 Feet Road,46696,56.74837707,1.5,100,100,1,143.392,35.59903711,65.55161889,84.48443403,99,Clear,No
1/13/2025,Whitefield,Marathahalli Bridge,41527,37.27467268,1.5,100,100,4,133.054,79.32621661,88.05479447,60.43502081,97,Clear,No
1/14/2025,Koramangala,Sony World Junction,57740,41.29135298,1.5,100,100,2,165.48,77.86209968,96.7469269,69.03837861,100,Overcast,No
1/15/2025,Koramangala,Sarjapur Road,46602,34.17409675,1.5,100,100,5,143.204,14.86134782,83.83339588,50.68070736,95,Clear,No
1/16/2025,Electronic City,Hosur Road,14638,51.47407527,1.200555107,56.43564708,68.59240422,1,79.276,71.89671216,76.03452718,91.63785279,207,Overcast,No
1/17/2025,Electronic City,Silk Board Junction,23124,41.89588962,1.201471029,83.68954057,100,6,96.248,17.84771079,88.3894877,99.63686522,107,Clear,No
1/18/2025,M.G. Road,Trinity Circle,34565,38.10479277,1.5,100,100,1,119.13,74.53493694,95.49940747,70.25732192,74,Clear,No
1/19/2025,M.G. Road,Anil Kumble Circle,38155,27.0875047,1.5,100,100,6,126.31,79.51056254,67.32662618,60.72469372,104,Windy,No
1/20/2025,Jayanagar,South End Circle,17842,45.79856836,1.378371145,59.62282043,93.47413879,0,85.684,60.11712329,79.31500488,81.34018151,100,Rain,No
1/21/2025,Hebbal,Ballari Road,18017,36.20393691,1.368105039,66.16720391,86.49578922,2,86.034,67.76504964,81.89680207,83.45987247,100,Clear,No
1/22/2025,Yeshwanthpur,Yeshwanthpur Circle,21905,41.74336779,1.125464364,72.09853756,100,3,93.81,23.41157775,82.06136999,97.35441624,82,Clear,No
1/23/2025,Yeshwanthpur,Tumkur Road,31702,20.39329617,1.5,100,100,3,113.404,25.59306795,93.84913292,90.91190141,97,Clear,No
1/24/2025,Indiranagar,100 Feet Road,44744,28.90097293,1.5,100,100,2,139.488,50.49296461,99.44999426,99.99504885,113,Clear,No
1/25/2025,Whitefield,Marathahalli Bridge,24896,30.44318273,1.186578836,84.5020383,100,4,99.792,42.92894332,71.14912173,68.98951307,103,Rain,No
1/26/2025,Whitefield,ITPL Main Road,22829,39.19836278,1.016851095,67.54888372,100,0,95.658,27.17874145,86.19905292,53.05535392,98,Fog,No
1/27/2025,Koramangala,Sarjapur Road,17036,40.83100364,1.268491231,50.67631128,82.18048633,0,84.072,73.81011981,60.39975099,89.1252818,79,Rain,No
1/28/2025,Electronic City,Hosur Road,15931,46.33238287,1.054037823,56.37631312,79.87138197,0,81.862,47.46675358,96.50769494,50.77937924,104,Clear,No
1/29/2025,M.G. Road,Anil Kumble Circle,34668,30.17199311,1.5,100,100,4,119.336,61.68975709,97.93537705,50.68719173,98,Fog,No
1/30/2025,Hebbal,Hebbal Flyover,10227,34.09607801,1.241402201,37.82774237,50.07014013,2,70.454,59.21200316,97.1387461,84.31433813,208,Clear,No
1/31/2025,Yeshwanthpur,Tumkur Road,7161,42.18629464,1.054541518,26.31903749,34.05168878,0,64.322,25.09642119,94.64426245,79.30751621,230,Clear,No
02-01-2025,Indiranagar,CMH Road,11286,61.55433081,1.122883355,30.70121587,59.82903955,0,72.572,30.28848237,72.25531575,58.0452642,200,Clear,No
02-02-2025,Whitefield,Marathahalli Bridge,21194,33.7018497,1.323483458,64.45309113,100,1,92.388,16.07632016,60.8656276,79.70063505,113,Clear,Yes
02-03-2025,Koramangala,Sarjapur Road,16583,27.43769766,1.282400964,61.47556685,84.02037427,0,83.166,57.78071705,99.36706572,95.27922923,113,Fog,No
02-04-2025,Electronic City,Silk Board Junction,19715,43.57714308,1.043911158,68.66704641,97.95209646,0,89.43,61.82552005,91.97300669,86.27078154,90,Clear,No
02-05-2025,M.G. Road,Trinity Circle,51935,20,1.5,100,100,1,153.87,21.43670195,91.5568773,50.30110202,87,Clear,Yes
02-06-2025,M.G. Road,Anil Kumble Circle,26821,35.0951184,1.5,81.88942607,100,4,103.642,59.87787389,98.91430918,76.87440764,100,Rain,No
02-07-2025,Jayanagar,South End Circle,23020,49.30537893,1.083333143,72.2576967,100,4,96.04,37.6508169,63.81048263,62.84918312,124,Clear,No
02-08-2025,Hebbal,Ballari Road,16972,25.43592549,1.164536316,56.64820724,88.0051288,2,83.944,65.97751623,64.81007094,56.2361885,101,Windy,No
02-09-2025,Indiranagar,100 Feet Road,22545,57.17548022,1.054028143,71.44755452,100,7,95.09,26.12944657,69.30712707,83.11577622,100,Rain,Yes
02-10-2025,Indiranagar,CMH Road,37490,23.41998193,1.5,100,100,4,124.98,49.02491318,67.73718367,84.07229381,120,Clear,No
02-11-2025,Whitefield,ITPL Main Road,8159,55.38734744,1.132437717,24.07632619,38.6975122,0,66.318,33.59291819,81.91785216,88.67586261,207,Clear,No
02-12-2025,Koramangala,Sony World Junction,17034,53.21564125,1.084565206,61.68440253,86.63263377,1,84.068,62.59619858,63.34572362,78.26462048,101,Overcast,Yes
2/13/2025,Koramangala,Sarjapur Road,30666,38.26563016,1.5,100,100,1,111.332,69.35738139,88.91900774,76.55768654,107,Clear,No
2/14/2025,M.G. Road,Trinity Circle,54921,32.20963266,1.5,100,100,1,159.842,35.27417888,60.7773069,99.85460088,86,Fog,No
2/15/2025,M.G. Road,Anil Kumble Circle,40367,29.43947443,1.5,100,100,4,130.734,35.14846423,73.02071927,63.37818115,101,Clear,No
2/16/2025,Jayanagar,Jayanagar 4th Block,9172,63.95574773,1.198549923,26.58224092,49.90673438,0,68.344,70.88768062,75.0682081,94.0311758,210,Overcast,No
2/17/2025,Jayanagar,South End Circle,20847,56.87505521,1.298660573,73.89490802,100,2,91.694,73.86636296,60.72856124,68.32808599,107,Clear,Yes
2/18/2025,Indiranagar,100 Feet Road,21238,42.67400762,1.034939195,75.14789068,100,2,92.476,61.8603841,64.40381221,83.48740588,109,Windy,No
2/19/2025,Indiranagar,CMH Road,23432,51.12821044,1.052065438,84.64032721,100,3,96.864,56.6328333,74.61278253,52.97014869,111,Clear,No
2/20/2025,Whitefield,Marathahalli Bridge,16371,35.58706864,1.031994383,56.61906526,85.36126645,0,82.742,65.99080232,75.77909764,57.97453169,86,Clear,Yes
2/21/2025,Whitefield,ITPL Main Road,31647,52.77644819,1.5,100,100,6,113.294,34.87999714,82.75443189,62.87326663,98,Clear,No
2/22/2025,Koramangala,Sarjapur Road,44134,22.602898,1.5,100,100,2,138.268,43.2096236,94.53224668,58.71007543,103,Clear,No
2/23/2025,Electronic City,Hosur Road,19384,49.58722845,1.225032422,57.27846345,92.09552718,1,88.768,50.8587608,67.33932817,80.17149292,79,Clear,No
2/24/2025,Yeshwanthpur,Tumkur Road,6961,57.52055092,1.325842674,19.46169875,33.78149858,2,63.922,70.30347012,91.720509,65.77696354,194,Clear,No
2/25/2025,Indiranagar,100 Feet Road,24471,56.51515146,1.253452975,75.31958662,100,6,98.942,28.95852264,62.67388879,50.43406046,103,Clear,No
2/26/2025,Whitefield,ITPL Main Road,30318,37.22464862,1.5,100,100,2,110.636,44.26116269,60.39692829,98.43687444,108,Clear,No
2/27/2025,Koramangala,Sarjapur Road,60655,39.10460222,1.5,100,100,3,171.31,34.59197446,95.63669122,54.0696029,99,Clear,No
2/28/2025,M.G. Road,Trinity Circle,23617,37.93837793,1.385060856,81.75521162,100,3,97.234,23.96002008,98.84295993,75.86482479,115,Overcast,Yes
03-01-2025,Jayanagar,South End Circle,28174,37.4617043,1.5,90.05843296,100,4,106.348,64.74324121,68.27063438,64.30604539,100,Clear,No
03-02-2025,Hebbal,Hebbal Flyover,18957,58.98532245,1.202336345,66.08393437,98.88137922,1,87.914,68.69922544,99.57420061,73.62425127,99,Rain,No
03-03-2025,Hebbal,Ballari Road,9214,29.35105081,1.220830679,26.56832984,50.91059572,0,68.428,40.86827719,64.13104662,63.03132567,167,Fog,No
03-04-2025,Yeshwanthpur,Yeshwanthpur Circle,7454,50.51398343,1.025301612,22.14401885,41.82286614,0,64.908,46.83460737,74.20971444,79.80656941,212,Clear,No
03-05-2025,Indiranagar,100 Feet Road,36038,31.92710161,1.5,100,100,1,122.076,34.82926307,96.72912223,99.82770541,121,Clear,No
03-06-2025,Indiranagar,CMH Road,41356,26.43998965,1.5,100,100,3,132.712,74.88814996,88.08257032,70.70139619,103,Clear,No
03-07-2025,Whitefield,Marathahalli Bridge,15194,39.92971737,1.004495593,45.19057496,74.29711582,0,80.388,52.5532887,82.75201396,54.85178893,121,Fog,No
03-08-2025,Whitefield,ITPL Main Road,16523,24.94193778,1.264433507,60.05777891,80.07403043,0,83.046,31.58671948,74.50947472,99.98281545,106,Clear,No
03-09-2025,Koramangala,Sony World Junction,52602,31.83316512,1.5,100,100,2,155.204,47.06253964,61.79924551,51.45954202,103,Fog,No
03-10-2025,Koramangala,Sarjapur Road,41982,35.37647372,1.5,100,100,4,133.964,18.10964268,78.81885004,59.11643813,103,Clear,Yes
03-11-2025,Electronic City,Silk Board Junction,18325,33.23452026,1.227014947,69.53286401,92.89776641,0,86.65,40.54459268,86.19050114,85.0142216,113,Windy,Yes
03-12-2025,Hebbal,Hebbal Flyover,8536,47.43620021,1.344082255,27.36830579,44.63510476,1,67.072,27.02173015,73.69825141,89.83291869,203,Overcast,Yes
3/13/2025,Indiranagar,CMH Road,37075,30.91500482,1.5,100,100,2,124.15,73.19257105,79.32404368,64.04805266,108,Clear,Yes
3/14/2025,Koramangala,Sony World Junction,57299,46.97494517,1.5,100,100,4,164.598,69.97347213,84.38807329,95.38799956,102,Overcast,No
3/15/2025,Koramangala,Sarjapur Road,59488,27.38544443,1.5,100,100,6,168.976,52.54979058,98.79808191,99.37769144,104,Clear,No
3/16/2025,Electronic City,Silk Board Junction,15577,29.13472356,1.241526888,47.76285351,82.09113898,1,81.154,40.40042386,88.09988467,83.14979482,96,Clear,No
3/17/2025,M.G. Road,Trinity Circle,41495,42.21767256,1.5,100,100,0,132.99,43.39349564,91.75617601,81.50223603,99,Overcast,No
3/18/2025,M.G. Road,Anil Kumble Circle,54447,52.15088195,1.5,100,100,4,158.894,62.11970366,76.76125668,74.29942473,110,Clear,No
